Initiator: 100
Participant: 30
Services: 1
I3	22.404663
I1	27.337207
I4	10.205258
I0	31.316475
I2	33.235343
I5	15.534896
I6	17.725242
I7	13.124154
I8	21.628753
I9	12.893904
I13	10.55848
I10	20.831239
I11	18.031249
I12	20.361539
I14	14.941222
I19	9.98809
I16	28.855614
I18	26.714637
I15	19.911218
I17	30.124132
I24	13.094331
I21	20.919633
I22	25.982457
I20	29.655782
I23	20.551903
I25	18.087014
I27	17.378794
I26	19.689615
I36	5.546996
I29	22.138497
I34	13.347768
I31	17.970686
I30	23.944191
I32	18.299482
I28	25.855868
I33	14.248019
I37	23.503755
I40	15.328185
I38	18.315098
I39	18.373329
I35	29.673279
I46	6.758899
I41	25.844739
I44	24.249437
I42	31.498574
I45	26.122864
I43	36.868752
I53	15.429627
I47	36.131307
I49	24.7478
I48	37.487279
I57	13.718932
I50	37.641608
I52	30.476463
I54	19.471733
I58	19.008367
I51	48.500933
I56	44.38659
I55	62.339188
I61	45.261436
I74	21.213835
I59	56.333917
I72	32.905177
I62	60.98328
I69	44.047387
I63	59.004291
I71	39.107071
I65	54.738094
I66	47.407468
I76	30.011876
I60	66.775628
I67	50.250776
I73	39.787228
I79	23.409666
I68	53.20007
I70	56.417846
I80	7.161644
I75	43.170224
I77	45.524633
I64	78.059946
I81	6.978603
I78	52.435093
I83	15.648275
I85	19.557153
I86	16.839027
I82	25.162789
I84	23.335034
I87	14.670566
I89	8.41055
I88	9.223923
I90	4.369777
I91	7.330277
I93	2.747725
I92	8.913231
I94	3.359284
I95	2.855095
I96	2.481553
I97	3.109071
I98	4.18153
I99	4.819764
Terminator: I will be back
