Initiator: 100
Participant: 50
Services: 1
I7	54.555408
I4	58.941288
I5	71.47619
I2	81.574986
I10	61.451672
I8	77.594497
I6	82.084286
I9	76.440617
I1	88.36014
I0	89.483031
I11	64.42511
I12	52.287419
I3	124.470875
I16	45.934966
I19	35.017289
I17	44.084763
I13	69.633908
I18	48.265491
I15	48.485217
I14	79.877567
I20	54.335858
I21	57.638544
I22	49.222002
I23	49.952784
I25	28.234959
I24	37.721983
I26	15.271261
I27	19.654025
I29	18.239385
I35	17.087756
I28	33.274189
I38	21.374835
I30	30.074406
I31	31.026027
I34	26.82525
I33	27.124687
I37	24.773606
I36	29.800731
I32	35.738066
I41	22.579274
I43	17.851026
I40	33.294305
I42	21.975779
I45	7.699051
I39	26.975164
I44	24.521171
I46	14.555946
I47	28.994251
I48	33.149981
I54	19.687247
I56	21.563829
I52	34.151146
I51	52.038838
I53	52.204121
I50	64.123421
I49	63.580651
I58	52.556537
I66	32.066264
I55	82.640495
I62	93.327034
I64	104.63752
I71	81.249044
I78	52.87938
I70	87.026798
I84	48.917678
I79	64.551762
I68	96.031065
I57	133.80403
I67	110.539607
I76	68.134376
I80	62.511176
I77	67.982349
I89	19.735541
I75	73.333643
I86	38.29972
I59	124.698402
I61	118.631656
I74	78.377693
I82	62.581545
I81	66.332176
I83	64.292637
I90	26.718592
I69	100.316753
I65	124.243861
I91	27.537954
I60	128.411501
I73	91.044789
I88	36.985457
I85	54.511677
I63	106.091071
I93	15.626423
I72	104.937025
I92	34.630768
I87	43.974455
I94	18.650921
I95	16.953074
I98	13.829795
I96	16.577244
I99	12.895202
I97	17.726877
Terminator: I will be back
