Initiator: 100
Participant: 40
Services: 1
I2	40.885632
I3	43.105892
I1	46.071719
I6	61.311679
I8	49.743749
I10	29.238048
I7	52.9529
I4	76.855303
I5	57.78807
I12	24.377074
I0	97.273445
I9	74.757121
I13	23.308779
I14	25.178058
I17	14.686301
I11	60.591658
I15	21.954681
I19	12.928495
I18	24.96624
I16	33.092889
I20	21.3686
I21	8.38434
I24	19.031896
I23	22.040731
I26	25.39843
I27	24.408166
I25	27.27957
I30	19.350681
I22	33.813008
I31	19.839443
I34	18.40425
I28	40.722836
I33	22.650832
I29	42.47288
I35	23.359249
I32	27.825052
I36	13.426218
I38	9.956322
I39	14.999236
I37	22.943285
I41	70.275584
I42	75.424492
I46	68.085223
I43	75.701058
I51	64.952511
I45	66.829144
I52	56.804114
I48	56.8931
I47	70.449845
I50	72.653893
I61	56.08475
I63	27.206831
I56	71.409638
I59	64.042876
I66	32.039648
I58	66.784454
I69	16.361747
I60	64.631116
I40	76.263555
I54	79.083311
I57	72.98109
I55	75.722132
I49	94.833449
I68	24.351304
I65	38.669175
I64	41.062776
I44	116.522206
I74	24.571581
I53	92.983905
I70	32.240504
I75	24.421427
I73	26.035563
I76	25.474237
I72	33.099415
I71	36.380695
I62	47.151288
I67	52.943808
I77	32.418614
I78	4.262889
I79	13.978197
I83	5.574811
I80	9.643641
I82	9.559735
I81	11.304706
I85	16.981204
I88	11.588959
I90	9.949633
I84	14.381085
I89	11.091533
I87	18.99227
I86	20.308065
I92	6.515508
I93	5.414831
I91	11.235678
I94	11.960389
I97	3.528048
I95	17.274828
I98	2.740583
I96	11.898807
I99	4.751727
Terminator: I will be back
