Initiator: 5
Participant: 30
Services: 10
I0	124.062454
I0	120.775936
I0	120.704332
I0	120.635899
I0	120.556535
I0	120.49394
I0	120.41517
I0	120.354982
I0	120.26263
I0	120.19488
I2	128.497312
I2	125.751113
I2	125.555979
I2	125.611217
I2	125.647726
I2	125.542637
I2	125.315662
I2	125.243349
I2	125.286505
I4	130.046221
I4	127.222965
I2	125.414546
I4	127.25224
I4	127.516067
I4	127.481634
I4	127.532548
I4	127.875222
I4	127.851965
I4	127.807482
I4	127.763757
I1	133.288721
I1	130.13183
I1	128.990199
I1	128.833949
I1	128.795924
I1	128.868161
I3	135.545608
I3	130.784996
I3	131.168374
I3	131.267752
I1	131.928165
I3	132.498604
I3	132.595499
I3	132.612203
I3	132.767852
I3	132.802392
I3	132.83825
I1	134.691934
I1	134.671095
I1	134.644268
Terminator: I will be back
Initiator: 5
Participant: 30
Services: 10
I0	95.263356
I0	91.947272
I0	92.08275
I0	92.110245
I0	92.178957
I0	92.419174
I0	92.467772
I0	92.540859
I3	80.599138
I3	80.628706
I3	80.631742
I3	80.642686
I3	80.635208
I3	80.637348
I0	107.493008
I0	107.59444
I3	86.262028
I3	86.32355
I3	86.394691
I3	86.791512
I1	126.378517
I1	124.689883
I1	124.622882
I1	124.577364
I1	124.527144
I1	124.468144
I1	124.406857
I1	124.373514
I1	124.418207
I1	124.381815
I2	118.156002
I2	118.274231
I2	118.474748
I2	118.42948
I2	118.243574
I2	118.299814
I2	118.367374
I2	118.402777
I2	118.465685
I2	118.469096
I4	104.962911
I4	104.865527
I4	104.954327
I4	105.021754
I4	105.084544
I4	105.191715
I4	105.214337
I4	105.238963
I4	105.265988
I4	106.898322
Terminator: I will be back
Initiator: 5
Participant: 30
Services: 10
I3	104.505145
I3	100.048525
I3	100.031769
I3	100.014701
I3	100.00225
I3	100.022001
I3	99.999441
I3	100.032206
I3	100.044518
I3	103.616055
I0	117.836961
I0	103.885542
I0	87.981615
I0	88.082335
I0	89.721552
I0	90.237284
I0	90.269152
I0	90.32921
I0	90.388586
I0	96.456714
I1	131.516434
I1	128.347387
I1	129.683719
I1	129.645408
I1	129.563126
I1	129.629732
I1	129.591274
I1	129.554933
I1	129.713851
I1	129.774165
I4	136.889462
I4	135.315321
I4	130.048305
I4	130.059392
I4	130.098783
I4	130.154467
I4	130.157415
I4	130.235141
I4	130.256029
I4	130.320009
I2	141.936582
I2	139.14866
I2	139.119329
I2	139.066751
I2	139.046181
I2	139.030645
I2	139.007089
I2	138.97781
I2	138.94138
I2	138.918623
Terminator: I will be back
Initiator: 5
Participant: 30
Services: 10
I3	82.21482
I3	82.686783
I3	82.858364
I3	83.158852
I3	83.298305
I3	83.421918
I3	83.554044
I3	83.901862
I3	84.099801
I3	84.174065
I0	116.534121
I0	114.390943
I0	114.426526
I0	114.653278
I0	114.948089
I1	105.977168
I1	106.181191
I0	115.300466
I1	106.287508
I1	106.514772
I1	106.615179
I0	116.034572
I1	106.969352
I1	107.101156
I1	107.213819
I1	107.312596
I1	107.428546
I0	118.045377
I0	118.156916
I0	118.215854
I4	83.0223
I4	83.103324
I4	83.189357
I4	83.229509
I4	83.250577
I4	83.286708
I4	82.790063
I4	81.383919
I4	80.413778
I4	80.453663
I2	113.71249
I2	114.70927
I2	114.756432
I2	114.750471
I2	114.739309
I2	114.73567
I2	114.716119
I2	114.697482
I2	114.636092
I2	116.000268
Terminator: I will be back
Initiator: 5
Participant: 30
Services: 10
I3	116.275174
I3	113.798082
I3	115.789521
I3	116.552814
I3	118.207462
I3	119.100673
I3	119.415342
I3	119.528717
I3	119.64388
I3	119.717517
I1	125.154924
I1	121.905714
I1	121.837977
I1	121.763952
I1	122.981844
I1	122.952022
I1	122.90658
I1	123.214408
I1	123.219794
I1	123.18002
I2	134.870473
I2	130.023859
I2	131.565425
I2	131.64881
I2	131.726538
I2	131.742333
I2	131.788611
I2	132.243222
I2	132.219282
I2	132.203241
I4	138.115142
I4	133.267106
I4	133.342611
I4	133.405488
I4	133.530383
I4	133.538385
I4	133.552022
I4	133.58189
I4	133.592888
I4	133.610234
I0	150.818347
I0	147.50706
I0	147.494427
I0	147.428292
I0	147.396377
I0	147.353504
I0	147.311056
I0	147.268771
I0	147.235993
I0	147.190801
Terminator: I will be back
