Initiator: 100
Participant: 30
Services: 10
I4	275.439896
I2	279.455148
I3	276.497934
I2	280.835052
I4	277.086477
I2	281.124865
I4	277.381352
I2	281.37869
I4	278.18237
I2	282.025953
I3	280.254473
I4	280.235761
I0	289.340874
I6	263.300222
I3	283.403618
I6	265.503059
I4	283.472026
I3	284.199774
I0	289.337309
I2	288.267729
I3	286.370838
I0	291.478036
I4	286.198094
I2	290.074265
I6	268.62417
I4	287.436305
I0	292.910306
I3	288.462316
I2	289.675533
I6	270.644011
I6	271.390651
I3	290.112035
I0	300.812267
I0	302.98459
I3	298.562842
I0	303.699208
I3	300.663901
I6	288.357866
I15	237.598926
I6	297.576472
I4	316.787767
I15	243.143223
I6	299.281374
I10	265.002109
I10	266.416195
I12	257.303622
I15	248.734209
I12	260.081957
I10	271.253079
I0	329.699048
I12	263.215837
I10	273.477701
I4	327.247326
I15	253.626402
I15	253.698066
I12	265.22215
I10	275.556727
I12	267.440774
I8	300.055851
I10	277.938036
I15	258.747594
I12	270.193248
I8	306.315872
I0	344.002325
I10	285.427516
I8	309.958202
I9	293.768904
I8	315.15547
I8	315.456017
I9	296.733707
I9	298.745784
I2	354.002285
I8	320.434266
I0	357.327788
I8	321.859574
I9	301.282366
I23	210.300276
I1	365.749615
I9	304.419279
I1	364.636378
I23	213.073966
I23	215.124275
I1	366.848944
I23	215.463724
I23	215.953856
I1	367.503298
I5	345.214345
I1	369.689266
I15	293.823426
I1	374.917555
I1	374.833721
I5	363.753606
I5	369.112207
I5	369.19988
I5	369.270996
I5	369.384143
I5	369.714224
I15	325.091704
I12	342.589962
I9	352.323914
I3	408.629954
I6	392.032568
I12	348.576665
I2	415.92991
I15	344.544485
I9	371.739975
I6	407.679423
I16	359.979352
I16	360.080625
I16	360.15773
I16	360.213858
I16	360.267355
I8	412.344136
I13	352.622746
I13	352.898529
I8	412.33806
I13	353.329059
I13	352.903333
I13	352.995732
I7	421.67693
I7	421.685907
I19	306.989731
I16	393.12879
I14	397.271203
I1	480.500278
I15	404.93928
I19	333.428486
I23	336.482793
I9	436.666162
I9	437.604381
I12	428.935164
I25	324.326979
I25	320.609157
I14	424.793899
I1	502.367294
I14	425.305461
I23	353.536184
I23	353.620785
I14	426.544038
I7	469.805208
I14	426.977719
I7	467.74455
I7	467.847317
I14	428.559915
I7	469.754495
I13	409.817647
I5	511.646695
I17	464.724376
I17	466.100248
I17	466.685893
I17	467.566114
I17	468.452106
I28	367.052697
I10	498.762831
I28	370.095364
I22	382.82717
I28	373.628834
I21	406.558367
I21	406.74636
I21	409.001648
I21	409.12863
I16	494.335372
I7	536.349213
I19	422.613193
I8	539.484856
I20	429.02257
I20	429.373558
I24	397.329734
I25	407.305818
I24	401.764988
I12	522.961
I27	426.662414
I27	416.226498
I27	411.328641
I33	348.460163
I11	549.280772
I18	480.467273
I11	550.072337
I18	480.623136
I11	550.421891
I18	481.066549
I18	479.202593
I18	474.016174
I26	425.609381
I26	425.075447
I29	427.252559
I29	427.499354
I31	406.875723
I30	451.836439
I30	441.541306
I31	408.461322
I33	404.284762
I21	516.061751
I23	530.724979
I1	680.176233
I22	509.267578
I10	640.007746
I9	640.902609
I14	622.036891
I26	505.047623
I33	450.358862
I11	650.725582
I13	607.66812
I19	563.023939
I22	532.855501
I5	697.807877
I32	475.842038
I27	525.019014
I35	447.307746
I34	440.799286
I18	584.692905
I19	579.136546
I19	579.400262
I19	579.355166
I16	652.369058
I29	544.032946
I24	546.624239
I28	543.912145
I7	704.462513
I20	591.520374
I10	684.520654
I21	580.456463
I17	666.474803
I36	433.561328
I34	458.594861
I34	459.099599
I29	558.453317
I16	668.821088
I19	596.747519
I24	560.481141
I20	600.309588
I17	675.628058
I17	675.835567
I25	574.552662
I30	526.651257
I20	613.42412
I13	665.943605
I11	709.454629
I13	666.911633
I20	616.787016
I37	465.742113
I31	533.199262
I38	445.048902
I22	582.079773
I22	571.689977
I14	693.830516
I39	436.298493
I13	670.901099
I33	515.82657
I32	526.471758
I18	621.379371
I5	751.104601
I23	625.085836
I27	549.283094
I41	425.156923
I25	594.396673
I39	442.228751
I35	496.24886
I16	698.425745
I11	720.404599
I36	467.961019
I20	629.838055
I22	567.80564
I29	594.298331
I45	398.081824
I44	425.41667
I27	554.688755
I34	499.33079
I34	499.456842
I14	711.646325
I7	751.941395
I19	638.335771
I32	542.666674
I32	543.56645
I25	610.657502
I7	756.533182
I35	521.437151
I50	373.743876
I51	374.182536
I51	388.551023
I21	665.533782
I26	605.836628
I30	595.944296
I20	681.172804
I33	575.325485
I22	587.084567
I51	395.803641
I36	521.741479
I18	680.468913
I24	645.006001
I40	469.425549
I34	546.32402
I44	477.708009
I49	445.173309
I43	454.780912
I47	441.996626
I11	782.751391
I42	468.470146
I51	404.913477
I19	694.121433
I17	768.450386
I28	650.98697
I41	497.903187
I38	524.220774
I43	463.204571
I51	412.287177
I14	775.084674
I46	468.396074
I27	629.403377
I39	528.780783
I37	547.783845
I45	479.771677
I48	457.872124
I35	586.970126
I29	688.854365
I25	699.257314
I28	685.086809
I43	497.091933
I43	497.242292
I43	497.354646
I43	497.487778
I28	686.912908
I28	687.044633
I43	500.121355
I55	426.469671
I36	574.963296
I55	426.756264
I38	564.647212
I28	692.364904
