Initiator: 100
Participant: 30
Services: 1
I1	21.614857
I2	29.938935
I3	30.683113
I5	19.9972
I4	33.445559
I8	13.724477
I7	24.304293
I6	33.107636
I0	60.510502
I9	7.766843
I11	8.856362
I10	10.572018
I13	8.739133
I12	15.102445
I16	16.752501
I14	24.233884
I19	16.86857
I18	17.858721
I20	29.451913
I15	36.898869
I21	31.894591
I17	38.344905
I27	10.216885
I24	24.268167
I23	35.488357
I22	38.205498
I25	37.247018
I30	20.774601
I32	15.786254
I26	38.985685
I29	25.416835
I28	29.883589
I31	35.995694
I35	19.718059
I34	27.082786
I33	42.556835
I36	37.937763
I38	38.417209
I37	48.783878
I41	26.662806
I46	20.601932
I44	36.825102
I40	54.006949
I42	57.575805
I47	41.747427
I49	40.456956
I52	29.218877
I39	70.776126
I51	38.550567
I56	20.250586
I43	59.896776
I45	70.444524
I48	65.017815
I53	38.891098
I58	27.34176
I50	52.063387
I57	35.466506
I60	35.044017
I54	58.081947
I59	36.04696
I61	24.79618
I63	9.180736
I55	60.768216
I62	21.524612
I64	13.819882
I67	15.332264
I66	21.948371
I70	18.955283
I65	26.135287
I72	10.362387
I69	23.915001
I71	14.536571
I68	31.61827
I73	5.749218
I74	2.801163
I75	5.451283
I77	4.052457
I76	5.130462
I79	3.582151
I78	4.667478
I80	14.194504
I81	4.00929
I83	2.611226
I82	6.381085
I84	4.311083
I85	4.635769
I86	3.090225
I88	4.72821
I90	6.092419
I89	7.894588
I87	11.900345
I91	3.105365
I92	14.430609
I93	13.268032
I94	13.886395
I95	3.705012
I96	3.21514
I97	7.269784
I98	2.29283
I99	2.051858
Terminator: I will be back
