Initiator: 110
Participant: 30
Services: 1
I3	44.837979
I6	45.284084
I5	46.454017
I4	48.550395
I10	26.325913
I9	29.531116
I2	49.33745
I1	49.618212
I7	52.90612
I0	61.512924
I11	35.056411
I12	40.258719
I13	17.862777
I8	55.727866
I14	13.197467
I15	17.006869
I16	11.847896
I17	11.014916
I19	9.854937
I18	15.266595
I20	10.308801
I21	16.047792
I22	26.842464
I26	22.083628
I24	31.214307
I23	28.858259
I25	30.503191
I32	18.04104
I31	20.058747
I30	30.072951
I33	16.912084
I27	41.6153
I28	41.825167
I29	41.525889
I36	13.299823
I35	17.938885
I38	18.753991
I34	26.075605
I37	25.384041
I43	18.254387
I40	31.598616
I39	41.801982
I42	27.578187
I41	27.724517
I46	18.074518
I47	17.882506
I45	19.010778
I48	15.594442
I44	49.686937
I49	31.988262
I53	26.893106
I51	30.457807
I56	24.157061
I54	28.107336
I55	26.34332
I58	24.424982
I59	24.239833
I57	23.662104
I52	28.624243
I61	22.723512
I60	29.171088
I50	48.055838
I64	29.254536
I62	37.666541
I72	19.977082
I69	36.006457
I65	38.539871
I74	14.457659
I67	36.521997
I63	46.340913
I66	42.527578
I73	24.537093
I68	40.947329
I70	24.809784
I78	14.335882
I77	16.342297
I76	17.858323
I75	25.754556
I79	5.335577
I71	48.469459
I80	7.00944
I81	4.092255
I82	6.377189
I83	4.776888
I85	3.010787
I84	8.291222
I86	8.709027
I87	10.501123
I91	9.322015
I89	11.134433
I92	12.322137
I90	15.343166
I93	9.702066
I88	27.598207
I95	21.519537
I96	23.765238
I94	27.441851
I97	18.970308
I100	5.55147
I99	7.580856
I104	8.145288
I102	7.502794
I103	9.743432
I98	19.33995
I107	7.603434
I105	8.363731
I106	15.012284
I109	13.866656
I101	22.730534
I108	14.671196
Terminator: I will be back
Initiator: 110
Participant: 30
Services: 1
I4	47.891967
I14	61.239005
I8	62.642114
I3	68.642243
I16	66.862841
I10	70.744283
I13	70.53951
I6	72.189655
I15	76.804723
I9	79.120629
I2	81.815786
I1	82.374205
I11	82.061624
I5	90.176226
I12	90.604966
I7	95.987629
I18	46.78841
I17	74.19923
I20	45.089352
I21	21.669496
I19	53.230096
I0	112.061199
I23	15.114973
I22	24.854434
I25	12.397074
I24	14.282739
I26	14.306922
I29	5.400746
I27	10.679794
I32	7.275606
I30	13.065398
I28	19.936282
I35	18.269632
I34	19.659432
I36	17.982423
I33	23.765581
I38	12.991136
I31	27.888803
I39	12.700787
I37	26.419677
I40	17.883128
I41	16.355113
I42	17.113058
I43	13.668814
I44	16.015499
I46	14.074651
I53	8.277641
I48	22.180391
I47	22.598809
I45	34.875254
I49	23.7834
I50	29.959551
I51	22.453758
I52	16.309495
I54	21.803486
I55	22.070391
I56	11.203076
I57	17.912481
I61	16.30664
I63	5.463461
I59	24.320486
I58	33.97314
I60	26.679759
I64	18.15239
I62	26.096386
I65	2.381725
I67	5.828394
I66	6.985922
I68	4.424522
I69	8.779699
I71	3.555334
I70	15.329067
I72	6.436509
I73	2.981934
I78	4.752157
I74	11.532952
I75	12.889914
I77	14.349529
I76	14.067241
I79	11.173343
I80	12.813124
I81	9.613378
I82	11.062917
I83	11.618617
I87	5.256774
I85	16.138587
I84	17.388589
I91	15.892561
I89	21.021837
I90	25.631965
I88	25.334026
I92	16.464622
I86	33.863336
I93	10.063316
I95	12.700568
I96	12.422684
I94	18.179543
I97	14.035625
I98	9.128164
I99	3.967067
I100	5.946289
I101	8.258961
I102	7.68029
I103	2.104847
I105	5.041216
I106	4.844383
I104	7.554342
I107	2.558595
I108	2.455607
I109	3.074529
Terminator: I will be back
Initiator: 110
Participant: 30
Services: 1
I2	40.890379
I5	39.648358
I3	41.893349
I0	56.150571
I7	37.714379
I6	47.145603
I8	38.76921
I1	68.44001
I4	65.033433
I10	25.327242
I9	26.582439
I12	23.404188
I11	26.723858
I15	24.232692
I16	17.815177
I13	42.857659
I18	11.590322
I14	59.251542
I20	16.332747
I21	13.146667
I19	29.33635
I22	17.13656
I17	33.088068
I29	16.601312
I32	17.623574
I24	32.96251
I28	19.689577
I23	41.378337
I33	22.125279
I25	32.899009
I30	26.224138
I26	32.454896
I27	32.351933
I31	28.544033
I34	21.766605
I36	15.099981
I37	22.448449
I35	29.432175
I39	18.922298
